ego_id;rs_pattern_10;rs_pattern_11;rs_pattern_12;rs_pattern_13;rs_pattern_14;rs_pattern_15;rs_pattern_16;rs_pattern_17;rs_pattern_18;rs_pattern_19;rs_pattern_20;rs_pattern_21;rs_pattern_22;rs_pattern_23;rs_pattern_24;rs_pattern_25;rs_pattern_26;rs_pattern_27;rs_pattern_28;rs_pattern_29;rs_pattern_30
5852c4ce83d5140a41ce61118b1306b0;69.0;772.0;847.0;497.0;168.0;1785.0;1.0;28.0;209.0;1033.0;271.0;12.0;0.0;526.0;274.0;237.0;13.0;39.0;388.0;176.0;53.0
3079b683f0144bb5276d7fe6ae63d889;26945.0;15636.0;49613.0;18457.0;31289.0;32316.0;1272.0;11701.0;15222.0;32126.0;4669.0;6136.0;587.0;9222.0;12609.0;4255.0;1853.0;1510.0;8494.0;2829.0;473.0
ec2754530dd27eba2e8446916395bc20;3093.0;1254.0;4751.0;2589.0;2416.0;2158.0;100.0;965.0;1697.0;2704.0;590.0;433.0;61.0;995.0;882.0;576.0;120.0;123.0;783.0;349.0;69.0
1d93d8a0c90869501cfcceb27ba97955;32997.0;3211.0;35545.0;26151.0;19877.0;11103.0;377.0;3766.0;12365.0;11613.0;2547.0;1828.0;85.0;10091.0;4501.0;981.0;659.0;867.0;5168.0;4132.0;2588.0
1850e799bfdba955369e6ef157b3c576;15463.0;97455.0;54514.0;18359.0;14477.0;82915.0;100.0;2160.0;7407.0;27710.0;7150.0;1162.0;60.0;13209.0;6743.0;2708.0;391.0;550.0;7365.0;3208.0;1258.0
a1490b4d6dbe945258532056fd100c18;50997.0;17851.0;77593.0;29835.0;23756.0;28123.0;374.0;4659.0;9671.0;12954.0;4275.0;1325.0;90.0;5991.0;3110.0;1031.0;338.0;321.0;2214.0;804.0;312.0
3f19ab94458e826abc69e8162d73d222;15401.0;6469.0;20126.0;24253.0;21052.0;26745.0;298.0;3986.0;18012.0;36030.0;10737.0;3769.0;221.0;27931.0;18067.0;7286.0;1984.0;2720.0;28008.0;14620.0;7221.0
09f699cf04b9d325acedaf3048376653;39340.0;214926.0;138151.0;30877.0;21879.0;116523.0;215.0;3734.0;7012.0;21314.0;5590.0;917.0;58.0;9077.0;2486.0;1060.0;258.0;366.0;2585.0;1556.0;612.0
aec77325d82ae3e7b51c442350c09d46;4218.0;10875.0;22142.0;6174.0;7152.0;15944.0;20.0;839.0;3841.0;5374.0;1819.0;302.0;34.0;4133.0;1470.0;461.0;212.0;371.0;1891.0;1168.0;370.0
db01f754db6b4ee39553ba290f0018bd;7620.0;1011.0;9076.0;8392.0;6622.0;4939.0;83.0;1190.0;4309.0;5077.0;2119.0;1027.0;74.0;3427.0;2732.0;540.0;399.0;313.0;2360.0;868.0;268.0
8ad93a4380cd99e9be6ddb178297049d;59.0;0.0;222.0;542.0;81.0;114.0;0.0;0.0;189.0;33.0;150.0;0.0;0.0;244.0;18.0;15.0;0.0;0.0;87.0;30.0;80.0
dd0a7db6b9032164924dc158698bdd76;16565.0;10743.0;35548.0;23592.0;47820.0;42487.0;1070.0;14668.0;46244.0;80972.0;9934.0;13018.0;1826.0;58017.0;53299.0;18293.0;9976.0;13624.0;79137.0;52426.0;22263.0
4b58ca5ddc85b4ded153b608861daade;142342.0;84107.0;298080.0;120781.0;180986.0;172267.0;3163.0;49477.0;94487.0;150803.0;27460.0;23848.0;2997.0;61056.0;56402.0;15854.0;10244.0;8171.0;42521.0;15918.0;3355.0
7a21ec542e7f8e8a4a81676e05209fef;29763.0;18223.0;52796.0;49885.0;45863.0;67204.0;446.0;4905.0;42128.0;62268.0;23291.0;3158.0;183.0;73090.0;26882.0;7544.0;1962.0;3803.0;42767.0;30153.0;20690.0
3c57c0d50e67bff909a726e66f798715;19418.0;14350.0;48037.0;14469.0;19330.0;16611.0;276.0;4478.0;7835.0;11472.0;2184.0;1502.0;191.0;2981.0;2923.0;1057.0;447.0;297.0;1719.0;443.0;62.0
5ba5a16a9d6f245070175d5fb7fcd04f;3826.0;876.0;8605.0;7383.0;4525.0;3594.0;47.0;717.0;4413.0;3868.0;1425.0;582.0;17.0;2932.0;2787.0;709.0;245.0;384.0;3292.0;1704.0;593.0
abc40a9ec0210af689591859ce2f1db2;91.0;2.0;78.0;127.0;58.0;25.0;0.0;9.0;34.0;32.0;12.0;10.0;0.0;24.0;5.0;0.0;1.0;1.0;11.0;2.0;1.0
0f4bf96549013c36d773824089f0b8ee;27.0;16.0;52.0;15.0;13.0;10.0;0.0;5.0;9.0;10.0;0.0;0.0;0.0;0.0;3.0;1.0;0.0;0.0;0.0;0.0;0.0
9c980aed9f4d2fc85c550ec598bd4eeb;20.0;2.0;12.0;25.0;5.0;8.0;0.0;0.0;7.0;12.0;6.0;0.0;0.0;4.0;2.0;1.0;0.0;2.0;2.0;5.0;0.0
750a1fbf243d452f8c6f6d0f1d109daa;7710.0;6924.0;24067.0;9631.0;7079.0;11520.0;107.0;1650.0;5818.0;10378.0;1750.0;737.0;89.0;5866.0;3321.0;2731.0;392.0;458.0;6200.0;2987.0;1382.0
76b10a5030ec483ba6cea4b87cd1b9c3;1207.0;445.0;2001.0;1701.0;1235.0;1355.0;9.0;76.0;763.0;616.0;454.0;96.0;1.0;543.0;397.0;59.0;46.0;71.0;361.0;219.0;59.0
a8b893628e456c8faf7ac195e0b9a107;4523.0;1956.0;10074.0;5223.0;3368.0;5039.0;8.0;275.0;1691.0;2879.0;1246.0;135.0;8.0;2144.0;502.0;283.0;58.0;42.0;776.0;367.0;184.0
c817fd969f77ebba97dc51fcb96c8e81;107.0;20.0;238.0;223.0;308.0;200.0;6.0;62.0;399.0;441.0;64.0;63.0;4.0;412.0;285.0;74.0;59.0;83.0;479.0;315.0;112.0
c0e7b413981c6deab9393af30506dabf;3.0;9.0;33.0;31.0;27.0;111.0;0.0;4.0;48.0;64.0;53.0;2.0;0.0;72.0;23.0;2.0;0.0;3.0;31.0;25.0;9.0
6a91022228cdd6d0212ffbb05675fd7c;1096.0;1550.0;2033.0;1838.0;2290.0;4255.0;59.0;437.0;1649.0;4322.0;1029.0;412.0;11.0;2718.0;1747.0;817.0;167.0;200.0;2468.0;987.0;397.0
81c5190f06fe0c8f784bb38afccb17d4;4.0;0.0;24.0;33.0;8.0;10.0;0.0;0.0;79.0;18.0;22.0;0.0;0.0;81.0;30.0;31.0;0.0;0.0;135.0;160.0;142.0
8c1e762beb846f979ae6fb60dc34cb27;7.0;3.0;16.0;13.0;3.0;13.0;0.0;0.0;4.0;7.0;0.0;0.0;0.0;10.0;1.0;1.0;0.0;0.0;3.0;0.0;1.0
26187b726e23447e740d75fc72212cbc;9870.0;269689.0;113118.0;12837.0;15854.0;112522.0;18.0;2149.0;8934.0;13628.0;4530.0;325.0;17.0;7401.0;1899.0;969.0;236.0;244.0;2554.0;1171.0;410.0
7115459888eb39fa079a24eeef6245bf;7665.0;8673.0;16793.0;5674.0;3986.0;11597.0;23.0;508.0;1497.0;4373.0;1449.0;93.0;4.0;2846.0;711.0;579.0;23.0;13.0;964.0;323.0;374.0
d0045f6cd228a0f9b540d719155599ec;918.0;1263.0;3122.0;1848.0;1709.0;3191.0;0.0;28.0;1160.0;1545.0;777.0;14.0;0.0;1104.0;414.0;391.0;12.0;14.0;789.0;176.0;85.0
2cf03a715387265cd38021d7805e6fdd;77844.0;29116.0;129874.0;67082.0;72437.0;69854.0;823.0;15806.0;42761.0;58438.0;13656.0;7369.0;893.0;27302.0;24126.0;8443.0;3422.0;3898.0;21464.0;9786.0;2355.0
8ddb6550e6bd6b17909d7181cb774fa5;7.0;0.0;6.0;5.0;3.0;4.0;0.0;2.0;3.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
62a3bffe01438072b2449dabcfc12e17;1908.0;4436.0;5596.0;1390.0;2007.0;5041.0;16.0;513.0;784.0;3120.0;407.0;144.0;92.0;592.0;678.0;608.0;95.0;78.0;494.0;129.0;18.0
05542509d50a2615de46a40670843078;21304.0;11471.0;34266.0;20940.0;16894.0;23667.0;256.0;3689.0;11292.0;23691.0;3326.0;2036.0;226.0;14604.0;6769.0;4175.0;916.0;1216.0;10423.0;6403.0;2447.0
6ff420fc4e7b377f83c082e5b7f62a7e;49.0;72.0;74.0;47.0;38.0;156.0;0.0;6.0;16.0;49.0;16.0;5.0;0.0;30.0;15.0;2.0;0.0;1.0;5.0;0.0;1.0
8bc9033dd2d78b222855e10cf18ee35a;3802.0;40670.0;29208.0;4514.0;4426.0;33779.0;37.0;164.0;1445.0;5669.0;2315.0;54.0;0.0;2024.0;665.0;250.0;3.0;10.0;320.0;120.0;40.0
4296a2f97007b0042b289bcbf8d19bd3;29771.0;134087.0;127925.0;39052.0;19287.0;103650.0;196.0;2481.0;12752.0;29792.0;7296.0;841.0;50.0;15797.0;5178.0;1741.0;279.0;305.0;6199.0;2599.0;1222.0
7f02a235494f3ab84acb4ff12b2e0e5a;29.0;2860.0;303.0;125.0;258.0;3749.0;2.0;24.0;118.0;1028.0;396.0;18.0;1.0;785.0;176.0;22.0;14.0;23.0;205.0;102.0;39.0
5db088056173c11dd3adefc5dd2eb73e;47.0;30.0;126.0;48.0;45.0;59.0;0.0;14.0;38.0;40.0;6.0;13.0;1.0;37.0;46.0;21.0;8.0;15.0;69.0;58.0;1303.0
83a65fd27a3f35acb19211b214f5cd01;12.0;117.0;85.0;20.0;6.0;89.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;7.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
097119b786b4dc3b26f89c044c4a10f8;182910.0;21524.0;206308.0;174001.0;123787.0;79637.0;2259.0;31325.0;90253.0;88616.0;25187.0;15958.0;1207.0;70563.0;39504.0;9770.0;6651.0;6195.0;41299.0;21948.0;8576.0
9b8cd010f78d80038c37832b0cde83eb;142196.0;49971.0;236186.0;147796.0;204731.0;163205.0;5583.0;55565.0;143421.0;213792.0;41669.0;39762.0;3463.0;112803.0;115442.0;30540.0;17591.0;17376.0;109165.0;48859.0;14196.0
fdd6a0557c4b7f2d6b2ce8d065139086;12036.0;11444.0;27027.0;9700.0;10569.0;18003.0;222.0;2194.0;4381.0;7294.0;2403.0;748.0;41.0;3017.0;1817.0;391.0;162.0;105.0;985.0;294.0;103.0
738fb6e8fbe371340da32e73a147607e;61.0;195.0;421.0;158.0;162.0;411.0;0.0;0.0;130.0;235.0;78.0;0.0;0.0;76.0;49.0;31.0;0.0;0.0;63.0;14.0;2.0
9f99c40a1a80f7ff00e8119b7afa3465;7877.0;53588.0;46060.0;8685.0;4012.0;26138.0;92.0;2338.0;2775.0;3826.0;1218.0;448.0;73.0;1984.0;582.0;314.0;185.0;100.0;790.0;351.0;160.0
20185a107fae624295c30108c9f119aa;84.0;112.0;407.0;246.0;190.0;519.0;0.0;0.0;234.0;267.0;113.0;0.0;0.0;356.0;120.0;47.0;0.0;0.0;149.0;71.0;53.0
2bc1eec4f5a583f16259afed36bd2eb9;2973.0;274.0;3713.0;4995.0;2374.0;1751.0;40.0;535.0;3301.0;2212.0;680.0;377.0;21.0;2315.0;1408.0;308.0;214.0;307.0;1701.0;1131.0;458.0
416461fdfb463bd5327d5541e9562c41;17139.0;126571.0;48566.0;15122.0;14393.0;103997.0;347.0;4085.0;5429.0;31103.0;7638.0;1623.0;367.0;11792.0;4276.0;1636.0;848.0;708.0;3882.0;1534.0;435.0
6abd48e692c02ecddab75924eb2485cb;22597.0;5546.0;32749.0;28741.0;24592.0;23706.0;456.0;5989.0;17620.0;27312.0;8475.0;4342.0;291.0;17320.0;14351.0;3578.0;1642.0;1697.0;13751.0;6075.0;2444.0
4c72dfdc3d1aa29d46fb1b8a06c376a1;542.0;106.0;706.0;338.0;392.0;290.0;4.0;90.0;239.0;216.0;42.0;37.0;3.0;86.0;74.0;8.0;14.0;11.0;43.0;27.0;6.0
32a63febacbd733b7cd687a971d633d4;6882.0;1189.0;9330.0;8361.0;5793.0;4404.0;181.0;2040.0;4972.0;5682.0;1249.0;1376.0;124.0;4616.0;3656.0;1052.0;587.0;692.0;3769.0;1858.0;874.0
1900c2b07c10338937a32a5fd76807a5;2449.0;1003.0;4700.0;3257.0;2695.0;3009.0;50.0;415.0;2608.0;2077.0;667.0;436.0;4.0;4161.0;1189.0;228.0;120.0;162.0;2386.0;1624.0;1517.0
9d707b16380f2e00ec57d5b65f00cfa0;77082.0;24590.0;106824.0;53395.0;47471.0;43980.0;1970.0;17766.0;29081.0;32996.0;7585.0;8158.0;945.0;15919.0;14221.0;2877.0;3655.0;2639.0;10621.0;4653.0;1049.0
f30eccd925b2494c45e2b7604b0a724a;25.0;10.0;58.0;46.0;91.0;61.0;1.0;27.0;81.0;99.0;10.0;26.0;1.0;88.0;64.0;11.0;20.0;14.0;88.0;41.0;14.0
118d095d0f54630f08fc33fe044e65cb;3016.0;7492.0;12020.0;3985.0;4805.0;10278.0;5.0;687.0;3437.0;6865.0;1180.0;192.0;15.0;2940.0;1659.0;1235.0;130.0;122.0;2066.0;723.0;238.0
fbd80d2a9155dd414a275ebb8d2c4565;6657.0;11157.0;15617.0;10908.0;12842.0;28678.0;157.0;1856.0;9349.0;24172.0;6203.0;1501.0;62.0;16307.0;9090.0;4750.0;518.0;764.0;13979.0;6032.0;2740.0
9e57fe96c4c7b254c22227c42c6389b2;34.0;0.0;14.0;60.0;38.0;5.0;3.0;1.0;62.0;21.0;8.0;4.0;0.0;30.0;57.0;1.0;0.0;2.0;47.0;34.0;14.0
2e6d2df7d043653365f3c9a1d650921d;958.0;168.0;852.0;598.0;319.0;206.0;40.0;64.0;177.0;166.0;35.0;27.0;2.0;48.0;51.0;15.0;5.0;4.0;22.0;6.0;1.0
86aae6617abf32d743660770dd8e309f;100.0;8.0;121.0;234.0;58.0;46.0;0.0;17.0;62.0;66.0;8.0;18.0;0.0;67.0;44.0;4.0;6.0;4.0;51.0;28.0;13.0
ae59ecda891475ea5511d8d75ae20ed9;212.0;16.0;149.0;318.0;100.0;119.0;0.0;36.0;197.0;210.0;3.0;15.0;3.0;388.0;99.0;35.0;28.0;50.0;290.0;499.0;533.0
e3a59adab99bfe22182d1a901cd7e5cc;63.0;53.0;175.0;81.0;92.0;166.0;8.0;49.0;98.0;126.0;12.0;26.0;2.0;110.0;31.0;5.0;9.0;10.0;40.0;39.0;8.0
5fa74b83d816f0ca710fd25c2c5d90f1;6084.0;57631.0;44684.0;9568.0;2705.0;41071.0;2.0;1149.0;1686.0;2063.0;2532.0;198.0;39.0;3412.0;195.0;88.0;67.0;29.0;283.0;240.0;131.0
d21ac668bd5fc0144f9b875e5199914e;11024.0;23251.0;32197.0;8296.0;8292.0;21595.0;73.0;1669.0;2936.0;7597.0;1827.0;416.0;24.0;1999.0;1148.0;719.0;104.0;81.0;833.0;178.0;37.0
3f44b3750523f01f2f40f9079298fbaf;2434.0;6939.0;8948.0;6611.0;6438.0;19326.0;94.0;1620.0;5150.0;14104.0;4096.0;1055.0;151.0;14033.0;4624.0;2614.0;679.0;1023.0;7656.0;4252.0;3018.0
7873472b0c9129cd68c40f51f0bdc69e;37591.0;345792.0;161024.0;54629.0;90047.0;385942.0;283.0;9916.0;39895.0;187844.0;36051.0;4057.0;419.0;73873.0;34494.0;29859.0;1726.0;2019.0;46781.0;13559.0;5019.0
e0aea1f3fc549ec971e995ecc71e740a;26017.0;42643.0;82641.0;23957.0;25554.0;48859.0;201.0;3922.0;10141.0;14215.0;5911.0;1298.0;132.0;7289.0;3401.0;653.0;668.0;565.0;2750.0;1135.0;267.0
cff00fbcdd2faf6dbdcb6506256f9fa8;64.0;139.0;404.0;257.0;462.0;582.0;0.0;62.0;343.0;656.0;84.0;58.0;5.0;849.0;276.0;118.0;37.0;42.0;593.0;326.0;251.0
05342499cefadcb61aaa554067a2dc4b;125807.0;62785.0;215776.0;117222.0;118253.0;142765.0;2613.0;31030.0;65724.0;109826.0;29400.0;15576.0;1340.0;45877.0;38346.0;12134.0;4719.0;3677.0;29310.0;9694.0;2496.0
4d402b17ce7d7dd0580d986f8ecc3052;3.0;0.0;2.0;17.0;1.0;1.0;0.0;3.0;20.0;7.0;2.0;3.0;0.0;5.0;23.0;3.0;0.0;4.0;12.0;10.0;0.0
23dfa91ba77c2d58765f3bdc5874aa84;0.0;0.0;20.0;58.0;12.0;5.0;0.0;0.0;6.0;14.0;15.0;0.0;0.0;26.0;0.0;0.0;0.0;0.0;6.0;8.0;7.0
4b4ea23b1abc15f06e1dab06ca4bc6c3;58.0;258.0;377.0;96.0;160.0;315.0;0.0;33.0;98.0;258.0;47.0;4.0;1.0;53.0;56.0;62.0;5.0;7.0;64.0;15.0;1.0
3598cbec6278681ec315fcd8e8c4edc9;164.0;457.0;664.0;175.0;141.0;421.0;0.0;0.0;99.0;171.0;15.0;0.0;0.0;48.0;46.0;95.0;0.0;0.0;41.0;5.0;1.0
77342a90c669d341ccc4ab76dde395a7;3425.0;6213.0;8543.0;5852.0;7588.0;13098.0;40.0;1161.0;5138.0;13111.0;1479.0;743.0;40.0;8735.0;3938.0;2166.0;341.0;539.0;6424.0;3173.0;1506.0
9f5ab53b0b2a04bd96831688be3a019b;27809.0;24236.0;60054.0;41415.0;36651.0;62091.0;385.0;8816.0;29373.0;61985.0;13494.0;5132.0;667.0;37116.0;24022.0;11875.0;2693.0;3843.0;33539.0;18568.0;7094.0
5a15e8b7824f85f13ff4a31ec458826e;0.0;60.0;62.0;33.0;4.0;179.0;0.0;0.0;25.0;34.0;28.0;0.0;0.0;20.0;8.0;1.0;0.0;0.0;3.0;2.0;0.0
46bb0b7ac5742805682bb4c30d015ef7;20.0;2.0;18.0;20.0;3.0;3.0;0.0;3.0;0.0;0.0;0.0;1.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
8bc3644539407dd9b565cff98ce51e38;760.0;521.0;1154.0;1315.0;630.0;1639.0;1.0;178.0;785.0;414.0;370.0;21.0;3.0;1390.0;259.0;95.0;39.0;70.0;653.0;855.0;777.0
7a4508ed7b92005bba796499f57c9ea5;1538.0;683.0;1872.0;1398.0;1225.0;2377.0;44.0;350.0;906.0;2890.0;580.0;191.0;29.0;2467.0;1199.0;662.0;130.0;315.0;2224.0;2192.0;1053.0
3d15fa4128fa9d5ae6a98e09d6c29409;2442.0;427.0;4215.0;3502.0;2381.0;1752.0;19.0;399.0;2275.0;1819.0;584.0;273.0;18.0;1244.0;1157.0;357.0;71.0;98.0;1007.0;421.0;116.0
a9cdd8bde971b1b5252d95ea22d6a93e;568.0;366.0;1316.0;709.0;610.0;859.0;2.0;101.0;590.0;583.0;161.0;34.0;1.0;301.0;236.0;107.0;14.0;19.0;279.0;81.0;23.0
ad37230d5d570aeebf48cbc88f7d0319;6.0;346.0;110.0;14.0;112.0;468.0;0.0;37.0;69.0;404.0;33.0;12.0;7.0;135.0;79.0;61.0;20.0;41.0;93.0;60.0;7.0
3a1b2ab95581dbd8c2488cf5772e9f91;0.0;2.0;8.0;6.0;20.0;7.0;0.0;0.0;8.0;12.0;6.0;0.0;0.0;15.0;0.0;2.0;0.0;0.0;7.0;2.0;1.0
99a5bee0522366d6bdfc3d6312a046d2;46366.0;8949.0;66348.0;43267.0;56143.0;34888.0;2049.0;22860.0;44199.0;54926.0;8420.0;15363.0;2161.0;31194.0;33484.0;8028.0;8712.0;7741.0;31619.0;16397.0;4289.0
ec704cd6919bb8fff1b2d0741c82cde0;1182.0;755.0;4028.0;2181.0;2077.0;2398.0;6.0;135.0;1251.0;1373.0;610.0;63.0;0.0;964.0;490.0;88.0;14.0;27.0;391.0;153.0;39.0
9f52b959513c8879df18bb8a8926f54f;69753.0;27005.0;126969.0;52626.0;45584.0;47978.0;749.0;12625.0;21754.0;28417.0;7300.0;4972.0;565.0;11325.0;8497.0;2359.0;1729.0;828.0;6019.0;1795.0;440.0
3e4aa35d303d0043fe63f064ba21f760;5456.0;9095.0;20544.0;6215.0;7217.0;10627.0;30.0;340.0;2824.0;6282.0;1071.0;129.0;0.0;1914.0;1182.0;941.0;10.0;15.0;1242.0;274.0;76.0
3537accf38496cf98eb0b2168f49bcee;1461943.0;385285.0;2269746.0;1808911.0;2311765.0;1660797.0;94354.0;873445.0;2112864.0;2786851.0;524790.0;754721.0;82189.0;1830799.0;1942955.0;478953.0;425102.0;428826.0;2082885.0;1178780.0;405242.0
4ffe3799167820b212f78372a7fb81d3;85856.0;27416.0;94633.0;68234.0;49740.0;63574.0;1213.0;12815.0;34311.0;66660.0;12433.0;6589.0;826.0;37116.0;25387.0;12999.0;2893.0;2824.0;34230.0;17449.0;7387.0
ac01c2d10bbe84dc7675d7ae80b2babc;42.0;18.0;128.0;114.0;161.0;142.0;0.0;18.0;138.0;231.0;62.0;14.0;0.0;155.0;132.0;29.0;9.0;9.0;189.0;64.0;27.0
a02dacbf4de37a52c27f4ceea545b3ec;4888.0;833.0;7171.0;5255.0;3289.0;2834.0;59.0;584.0;1898.0;2626.0;1015.0;303.0;13.0;3037.0;1041.0;144.0;69.0;129.0;1734.0;1425.0;2221.0
7296ee5b094f7cff5fe775735c10b78c;538.0;1194.0;1735.0;1357.0;1222.0;3950.0;13.0;82.0;579.0;1532.0;1175.0;98.0;0.0;3166.0;379.0;92.0;39.0;54.0;712.0;676.0;682.0
e8362474bc05700952b31fb78e9df94f;12264.0;3809.0;19826.0;11823.0;14852.0;11328.0;362.0;3796.0;11516.0;14874.0;2421.0;2283.0;229.0;8541.0;7830.0;2059.0;1175.0;1557.0;7252.0;4002.0;1041.0
8998763f3f8bd7bdaa9aa79705662aae;0.0;0.0;4.0;14.0;0.0;1.0;0.0;0.0;6.0;4.0;2.0;0.0;0.0;2.0;4.0;1.0;0.0;0.0;2.0;1.0;0.0
0de01aa397260bc4f54869c0bf1ff5c6;20.0;1.0;14.0;18.0;11.0;10.0;3.0;8.0;9.0;43.0;0.0;10.0;0.0;39.0;60.0;18.0;6.0;18.0;107.0;101.0;59.0
4eb63637dc55474f58c10a8eb64bdf29;724.0;1595.0;2030.0;1023.0;1333.0;2771.0;5.0;158.0;1037.0;2048.0;366.0;80.0;1.0;1031.0;719.0;367.0;25.0;62.0;801.0;385.0;141.0
4a7203ee9bb7e939b958f3d425f1b676;4985.0;3652.0;10807.0;8805.0;6139.0;9280.0;54.0;754.0;5229.0;7641.0;2773.0;351.0;23.0;4287.0;3307.0;1208.0;92.0;198.0;3275.0;1283.0;453.0
f46f33071a5e04d1051e2f6f44bf82f7;500.0;10250.0;8228.0;1439.0;598.0;8707.0;0.0;21.0;734.0;276.0;547.0;4.0;0.0;781.0;33.0;42.0;6.0;4.0;60.0;62.0;25.0
7da70c61b38a04edff7a1a7d311c7c74;19680.0;19166.0;56979.0;36402.0;25680.0;51351.0;114.0;4448.0;19360.0;30248.0;14821.0;1831.0;187.0;21860.0;9958.0;2701.0;1397.0;1943.0;12259.0;7554.0;3009.0
40981467d57b649fd3c6ecd303cf2acf;451529.0;402026.0;962796.0;777435.0;743177.0;1146496.0;9200.0;148836.0;591559.0;1120518.0;333410.0;100097.0;8587.0;702394.0;508642.0;188943.0;45977.0;54794.0;604219.0;278086.0;107101.0
10675eab975de8d340ace5006995d21b;446.0;389.0;1560.0;532.0;353.0;779.0;4.0;90.0;203.0;249.0;101.0;27.0;1.0;126.0;57.0;12.0;5.0;3.0;34.0;8.0;2.0
f579d0f4b5b80fe8d9b77a36f74427cf;5286.0;2350.0;8037.0;3893.0;3213.0;3198.0;55.0;444.0;1848.0;1515.0;564.0;325.0;11.0;1341.0;697.0;105.0;96.0;112.0;721.0;440.0;172.0
