ego_id;rs_pattern_10;rs_pattern_11;rs_pattern_12;rs_pattern_13;rs_pattern_14;rs_pattern_15;rs_pattern_16;rs_pattern_17;rs_pattern_18;rs_pattern_19;rs_pattern_20;rs_pattern_21;rs_pattern_22;rs_pattern_23;rs_pattern_24;rs_pattern_25;rs_pattern_26;rs_pattern_27;rs_pattern_28;rs_pattern_29;rs_pattern_30
78cac207a36f3ab857310579d14b610e;3128.0;1818.0;6457.0;3886.0;5066.0;5316.0;46.0;1500.0;4106.0;5371.0;1086.0;750.0;95.0;3523.0;2504.0;547.0;476.0;558.0;2503.0;1343.0;391.0
1ecc7532ee9763c1aa09517cd985d7a9;28.0;1.0;35.0;60.0;6.0;10.0;0.0;6.0;1.0;10.0;0.0;5.0;0.0;21.0;0.0;0.0;1.0;0.0;0.0;4.0;2.0
088f2aebd96abf18db1c8ad931d1d6a3;316.0;155.0;410.0;457.0;369.0;431.0;39.0;120.0;459.0;298.0;121.0;159.0;13.0;263.0;275.0;35.0;63.0;46.0;204.0;97.0;20.0
15f1ee54e139fb75ff43c8c574be483f;21537.0;2781.0;24714.0;12272.0;10352.0;6048.0;457.0;3645.0;5380.0;4873.0;1501.0;1685.0;143.0;1881.0;2145.0;486.0;459.0;265.0;1112.0;338.0;47.0
208a41b7263ff51cf6adc7cfa83ec99a;20065.0;3161.0;25859.0;17258.0;19891.0;11577.0;392.0;5222.0;14165.0;14488.0;3175.0;2856.0;200.0;9168.0;7276.0;1398.0;1255.0;1269.0;6405.0;3066.0;898.0
3eac7cb047838af0eb36456110b3b6ef;1915.0;640.0;3207.0;2422.0;2215.0;2486.0;37.0;476.0;1397.0;2420.0;696.0;303.0;26.0;1250.0;1106.0;336.0;100.0;125.0;1010.0;377.0;104.0
a253bffb93abb9482ed1c516ba1160c0;88.0;0.0;89.0;118.0;38.0;19.0;4.0;0.0;5.0;3.0;7.0;0.0;0.0;19.0;0.0;0.0;0.0;0.0;3.0;0.0;1.0
4f5da84cb49e262af9f061bdd01c35f5;819.0;11756.0;7355.0;1487.0;949.0;10093.0;21.0;61.0;470.0;1517.0;814.0;38.0;0.0;1319.0;287.0;80.0;3.0;9.0;316.0;107.0;72.0
4b86f5771e648bfe6c24d2ae9cf21b72;13558.0;991.0;13406.0;6154.0;4999.0;2371.0;278.0;1857.0;2496.0;2463.0;483.0;817.0;60.0;871.0;1050.0;199.0;239.0;174.0;570.0;207.0;30.0
8df1b5c1f1e1d38c9c12302991576968;2184.0;257.0;2424.0;3505.0;1913.0;1121.0;44.0;391.0;1850.0;1355.0;567.0;356.0;11.0;1067.0;941.0;148.0;94.0;105.0;799.0;333.0;99.0
9b92e2fce6dca4e0611a3576af1eb2a7;1402.0;311.0;1209.0;1353.0;801.0;936.0;0.0;193.0;485.0;793.0;317.0;78.0;10.0;399.0;275.0;112.0;38.0;19.0;274.0;68.0;19.0
ee461b857ce765364f1705e8838dcecd;89.0;55.0;330.0;77.0;207.0;129.0;0.0;24.0;104.0;81.0;10.0;9.0;0.0;73.0;19.0;1.0;4.0;4.0;18.0;12.0;2.0
6339f00fc3adab6163fecec70f26a0f2;67690.0;176031.0;162901.0;52725.0;78723.0;240064.0;2673.0;34070.0;35532.0;157919.0;25002.0;14700.0;3080.0;40171.0;40586.0;21996.0;5656.0;4928.0;31830.0;10312.0;1930.0
44f03a9b999501256c0aa5894fa240da;212926.0;937025.0;651783.0;252295.0;271278.0;1003050.0;4525.0;53352.0;132102.0;432012.0;108067.0;27494.0;1957.0;169163.0;92414.0;38753.0;8567.0;7656.0;81972.0;29552.0;9044.0
7b116aa5bf42fe756d43e78e78708d01;450.0;153.0;698.0;309.0;306.0;278.0;10.0;173.0;126.0;257.0;94.0;62.0;9.0;70.0;37.0;18.0;21.0;6.0;21.0;12.0;0.0
40ba5cd058addf7d27c0eb121d0478d3;15.0;4.0;82.0;25.0;64.0;51.0;0.0;0.0;51.0;52.0;11.0;0.0;0.0;29.0;39.0;11.0;0.0;0.0;28.0;11.0;1.0
393c80210d664d0110c0b6c20b52c4f7;558.0;571.0;2079.0;910.0;811.0;924.0;11.0;118.0;646.0;672.0;143.0;49.0;7.0;285.0;325.0;141.0;19.0;39.0;343.0;146.0;34.0
622a395ffedd0994459523e81a7b7f5c;1122.0;193.0;1547.0;1644.0;810.0;746.0;16.0;104.0;668.0;772.0;269.0;70.0;0.0;580.0;373.0;74.0;14.0;16.0;375.0;157.0;118.0
0f13af77226db887c73f17e322f2cde5;1829.0;332.0;2878.0;2347.0;615.0;695.0;4.0;71.0;892.0;569.0;144.0;54.0;1.0;782.0;314.0;106.0;47.0;90.0;736.0;552.0;447.0
a1716096b698eaf6418df7dec608686b;4.0;44.0;23.0;6.0;6.0;89.0;0.0;2.0;2.0;50.0;19.0;0.0;0.0;0.0;5.0;2.0;0.0;1.0;0.0;0.0;0.0
e336bc3e0f1865f809104de8085416d5;334.0;6.0;177.0;214.0;101.0;29.0;2.0;14.0;95.0;41.0;11.0;6.0;0.0;31.0;21.0;11.0;1.0;2.0;23.0;6.0;1.0
c9f9b908fc92e93d9c53190a778a54a6;1668.0;1597.0;4096.0;1226.0;1860.0;1886.0;10.0;595.0;1219.0;1312.0;142.0;155.0;18.0;598.0;450.0;106.0;120.0;152.0;342.0;183.0;26.0
27409f605b02edadf3fac013d6da2f3d;24540.0;5026.0;27446.0;16636.0;13269.0;11437.0;566.0;4737.0;6662.0;9244.0;2670.0;2576.0;262.0;3324.0;3813.0;1038.0;825.0;610.0;2887.0;2024.0;1124.0
55c2b3bb0131e603cf9c623bb6c2b289;233.0;16.0;350.0;653.0;366.0;164.0;0.0;30.0;509.0;355.0;263.0;17.0;0.0;673.0;311.0;24.0;10.0;26.0;488.0;308.0;261.0
c3ac140e56a86fe63f9156970c120cbe;48980.0;78233.0;158769.0;58554.0;174800.0;182000.0;2030.0;42851.0;115779.0;275439.0;20767.0;28605.0;4147.0;138684.0;125159.0;55836.0;19625.0;24929.0;167754.0;92544.0;32189.0
1059c59c76e1e72e892a3ac1985fc4d2;505.0;89.0;613.0;405.0;422.0;276.0;40.0;233.0;289.0;377.0;70.0;177.0;21.0;180.0;154.0;72.0;73.0;19.0;138.0;61.0;11.0
5d1d8046a29d1e42405dc3decd457217;3690215.0;805776.0;5260451.0;4865542.0;5325854.0;3646986.0;173651.0;1975914.0;5300634.0;6382889.0;1315754.0;1622697.0;194766.0;4400608.0;4569962.0;1178195.0;1009006.0;1083458.0;5151757.0;3063935.0;1049578.0
6c9fcf203cb8457ed710c2aa79ccdf6d;2.0;354.0;439.0;140.0;0.0;261.0;0.0;46.0;0.0;74.0;10.0;1.0;3.0;15.0;8.0;4.0;6.0;1.0;11.0;4.0;6.0
16fc27953fa4a81ad4e77c460d22dfa4;7168.0;7005.0;17233.0;7077.0;9146.0;13153.0;52.0;2852.0;4152.0;7965.0;2850.0;875.0;268.0;3287.0;1926.0;544.0;691.0;345.0;1264.0;444.0;107.0
c1ed20c9f9a221b5edc4e66e6d59e625;53.0;21.0;84.0;51.0;55.0;40.0;0.0;25.0;57.0;51.0;10.0;6.0;0.0;28.0;23.0;4.0;3.0;5.0;32.0;13.0;7.0
24960dfd6c22baa5b43d5700e2b48447;22197.0;57716.0;73360.0;23428.0;42989.0;82663.0;525.0;15932.0;23844.0;98943.0;8336.0;6531.0;1781.0;30633.0;30345.0;24805.0;4011.0;5854.0;36399.0;18757.0;4455.0
d1a903d6c536af55545afcc6d2544cd4;4580.0;3466.0;13316.0;13038.0;6368.0;13504.0;1.0;478.0;5534.0;8087.0;4455.0;399.0;2.0;9106.0;3117.0;1191.0;77.0;178.0;5306.0;2519.0;1560.0
3d7948b8cf0066a8beab4ced3adca36b;52972.0;42384.0;128937.0;41349.0;66423.0;71222.0;1116.0;13195.0;28346.0;50214.0;9040.0;5528.0;374.0;18304.0;14735.0;5203.0;1565.0;1092.0;10970.0;3358.0;836.0
863c123e342b76a1f7d4eee0b77c1b5d;33.0;17.0;189.0;132.0;294.0;152.0;0.0;0.0;247.0;206.0;75.0;0.0;0.0;545.0;39.0;43.0;0.0;0.0;233.0;190.0;216.0
767c52a2c2982a3aecdeae7e3880cf4a;95690.0;64660.0;158567.0;110351.0;142005.0;125077.0;7290.0;70827.0;142697.0;195443.0;32333.0;65334.0;10163.0;104300.0;156674.0;39648.0;45894.0;48000.0;155467.0;91488.0;24530.0
a822c73de605849fd9065658891a4801;493.0;307.0;1106.0;366.0;671.0;557.0;13.0;244.0;376.0;431.0;52.0;106.0;10.0;240.0;159.0;41.0;43.0;25.0;110.0;41.0;12.0
1c71697788b07cb923d3db9b50b5b425;110176.0;15060.0;133510.0;86894.0;69470.0;43027.0;2241.0;18738.0;40223.0;38640.0;11678.0;8930.0;584.0;23038.0;14742.0;4112.0;2652.0;1271.0;12917.0;4317.0;1577.0
5e1c5440dc6a500f51d67778964626d9;28.0;4.0;110.0;126.0;46.0;26.0;0.0;0.0;24.0;18.0;30.0;0.0;0.0;41.0;7.0;1.0;0.0;0.0;1.0;0.0;7.0
858f596f5495f2caa6e3f221a441eac9;550.0;196.0;1522.0;1401.0;751.0;1658.0;0.0;20.0;1114.0;371.0;686.0;3.0;1.0;1069.0;130.0;84.0;6.0;22.0;394.0;412.0;274.0
c9fd96fbf7a567392c9571f4878b6977;9038.0;6398.0;25152.0;10068.0;8638.0;9563.0;32.0;714.0;4304.0;5308.0;1461.0;229.0;20.0;2559.0;1483.0;556.0;114.0;127.0;1574.0;736.0;266.0
799d97c263a853cca32658a25ff918ec;25616.0;14203.0;43797.0;27041.0;35801.0;40980.0;1194.0;13071.0;25142.0;44843.0;9219.0;8921.0;1201.0;20975.0;22916.0;6664.0;4324.0;3558.0;20455.0;8403.0;2169.0
0be62abe8a0beb02c92b73fb02a025b8;2164.0;1147.0;5056.0;1708.0;1003.0;1723.0;11.0;305.0;542.0;767.0;210.0;104.0;16.0;251.0;181.0;59.0;37.0;40.0;135.0;42.0;7.0
0b3d2e15eef29ab1266cb0ebbda1f793;1602.0;410.0;2586.0;1065.0;722.0;431.0;24.0;309.0;533.0;366.0;81.0;139.0;16.0;189.0;234.0;29.0;71.0;39.0;181.0;64.0;18.0
db20ba2ae505371d92b81eb97f430683;2.0;0.0;4.0;19.0;11.0;0.0;0.0;0.0;14.0;0.0;10.0;0.0;0.0;12.0;0.0;1.0;0.0;0.0;27.0;6.0;7.0
f5b7e70c93abc8e9e4159a82a9a6ddc1;973.0;7791.0;5909.0;1623.0;2101.0;8867.0;40.0;1884.0;2189.0;3165.0;843.0;524.0;176.0;1747.0;1105.0;257.0;481.0;327.0;1005.0;496.0;108.0
bf39541b7ad854fc1d6f46ea6a9c4b34;84.0;3.0;87.0;115.0;88.0;32.0;0.0;5.0;50.0;43.0;29.0;4.0;0.0;34.0;24.0;6.0;0.0;1.0;23.0;5.0;2.0
98eb4b804ddc8d046216de15a8c0ece9;105.0;26.0;139.0;682.0;200.0;239.0;0.0;60.0;201.0;646.0;203.0;44.0;0.0;1298.0;228.0;144.0;49.0;14.0;960.0;870.0;994.0
1f88cfc5dd9190505785d0459ac4722c;10640.0;9336.0;26415.0;8602.0;10119.0;12019.0;233.0;3166.0;5416.0;7123.0;1205.0;1254.0;169.0;2791.0;2168.0;569.0;525.0;259.0;1495.0;479.0;107.0
21f27de0a887f855d207dd089d452c35;96168.0;389856.0;403708.0;133879.0;203217.0;475604.0;598.0;10562.0;82631.0;264572.0;45913.0;5409.0;302.0;122388.0;52755.0;37604.0;1549.0;2486.0;73360.0;30241.0;11447.0
705efbb9a86c30761b633320f7052b88;9930.0;36943.0;48944.0;10776.0;18483.0;38617.0;123.0;11583.0;11796.0;24832.0;2685.0;2826.0;2207.0;11799.0;6447.0;3373.0;1993.0;1442.0;7267.0;3644.0;1038.0
6a1bbe1eff82b9043a1279499ae01e58;6119.0;226039.0;76313.0;6480.0;14193.0;59110.0;0.0;1236.0;3795.0;15003.0;1247.0;156.0;9.0;2730.0;1359.0;1880.0;38.0;52.0;1117.0;277.0;28.0
3cf141dc2eef48c26b508587acf4d16c;12278.0;6659.0;24928.0;14836.0;17981.0;18495.0;234.0;2932.0;11642.0;19078.0;4664.0;1838.0;67.0;9657.0;8593.0;3033.0;572.0;741.0;8511.0;3551.0;1021.0
a4cea78199d3cf78f2c85bf77a916ca6;0.0;1.0;11.0;0.0;50.0;30.0;0.0;15.0;55.0;139.0;0.0;6.0;7.0;224.0;103.0;50.0;47.0;77.0;349.0;407.0;312.0
052a9ea5a3f39750805ef52032d53cb5;18.0;338.0;785.0;489.0;124.0;749.0;1.0;14.0;42.0;501.0;48.0;22.0;0.0;572.0;104.0;44.0;40.0;28.0;319.0;327.0;228.0
9f98145e96893ae9854a432aa21612f1;136.0;37.0;349.0;101.0;219.0;104.0;1.0;28.0;216.0;191.0;23.0;36.0;0.0;214.0;203.0;21.0;18.0;30.0;211.0;136.0;50.0
ca7d56c03df2ed839e9f9036a89ee2cb;1315.0;674.0;2458.0;1213.0;634.0;888.0;6.0;115.0;315.0;564.0;69.0;44.0;1.0;478.0;134.0;71.0;4.0;2.0;240.0;94.0;57.0
4a17629b749433515b393413aea62aa6;381.0;67.0;394.0;350.0;176.0;187.0;0.0;105.0;276.0;219.0;25.0;27.0;3.0;162.0;89.0;43.0;24.0;37.0;130.0;94.0;23.0
5a4fd1642ca62ac427f0f3760068a12a;131.0;44.0;210.0;138.0;282.0;216.0;3.0;25.0;221.0;259.0;63.0;20.0;0.0;314.0;173.0;42.0;5.0;21.0;205.0;148.0;63.0
151f564d99e2f38389ca2754884b0bbf;160.0;249.0;538.0;409.0;919.0;1242.0;1.0;22.0;497.0;1357.0;495.0;28.0;0.0;1439.0;455.0;180.0;6.0;15.0;1107.0;471.0;363.0
3752d4c691aff9f08809141eab586346;28.0;0.0;102.0;116.0;35.0;156.0;3.0;0.0;154.0;66.0;78.0;0.0;0.0;81.0;38.0;27.0;0.0;0.0;104.0;29.0;13.0
51819c9667247b479a3d7e224f11e751;322.0;887.0;1806.0;514.0;179.0;714.0;0.0;119.0;103.0;155.0;41.0;11.0;3.0;58.0;33.0;4.0;11.0;4.0;17.0;5.0;1.0
a66bfcb5e3388c5d3bf1e19be286436f;1916.0;1176.0;5238.0;4603.0;4206.0;4998.0;19.0;872.0;4027.0;8431.0;1202.0;648.0;141.0;6549.0;4466.0;1615.0;722.0;1106.0;7431.0;4995.0;2153.0
45e4e9448c6ce7855fc5fb0c3f8d46fb;62.0;15.0;125.0;28.0;33.0;29.0;0.0;18.0;18.0;18.0;4.0;8.0;1.0;0.0;9.0;1.0;0.0;1.0;0.0;0.0;0.0
1f552cdd2f4399f05aa092d4e14e73f8;1419.0;20872.0;13115.0;2111.0;1628.0;15792.0;2.0;246.0;1254.0;2072.0;1064.0;27.0;0.0;1543.0;106.0;96.0;22.0;5.0;164.0;120.0;135.0
095daf74de8bf0ac4d14120e4f14db2f;27242.0;9531.0;57242.0;26670.0;19624.0;18741.0;489.0;9779.0;15303.0;16781.0;3588.0;3269.0;1303.0;9613.0;6856.0;2522.0;3085.0;1833.0;7097.0;3228.0;1097.0
0a3b7215d378f3f7174abd1382703b75;16310.0;29367.0;49950.0;31883.0;27530.0;66767.0;442.0;10305.0;34787.0;50162.0;9381.0;6652.0;1564.0;51673.0;22364.0;9293.0;4872.0;5061.0;36455.0;24172.0;17181.0
c8d071c2b1aacfe58f10a555a1c6bebf;1002.0;149.0;1091.0;989.0;598.0;430.0;2.0;217.0;417.0;623.0;75.0;125.0;31.0;290.0;249.0;101.0;75.0;89.0;241.0;118.0;19.0
a13476703d4ffa77c347772e52452ec3;348.0;997.0;1166.0;1732.0;588.0;3837.0;2.0;350.0;447.0;1914.0;1168.0;181.0;25.0;3403.0;417.0;259.0;55.0;26.0;917.0;480.0;890.0
c915eaf57b81e704562f2a3f8dbe58fb;1244.0;21929.0;10610.0;2129.0;2737.0;16938.0;24.0;462.0;840.0;6222.0;893.0;141.0;25.0;2103.0;752.0;512.0;54.0;120.0;779.0;377.0;87.0
49ceeff184e5e73b34ee94b0e1d66a01;0.0;0.0;3.0;0.0;8.0;1.0;0.0;1.0;9.0;12.0;0.0;5.0;0.0;15.0;10.0;1.0;3.0;3.0;27.0;11.0;7.0
5bc0bf79de14f395708ef40c372d4b95;2320.0;11760.0;10219.0;1706.0;1254.0;5563.0;7.0;236.0;340.0;553.0;235.0;42.0;2.0;343.0;89.0;28.0;17.0;16.0;110.0;54.0;18.0
1fcbb1a055c934653b5c1c406a0aff56;11879.0;3486.0;18872.0;12132.0;14004.0;10872.0;135.0;2736.0;9942.0;13048.0;2832.0;1711.0;110.0;9555.0;6556.0;1478.0;1190.0;1421.0;7758.0;4263.0;1478.0
7f1cca4b552e7b506a6192bc6e4f9e96;905.0;91.0;1547.0;1137.0;747.0;770.0;0.0;209.0;535.0;392.0;324.0;96.0;4.0;372.0;152.0;38.0;42.0;15.0;123.0;36.0;25.0
934b5dbcc273624f89d72d026a9ac31a;2142.0;1892.0;7742.0;3485.0;1051.0;2892.0;4.0;314.0;1082.0;1033.0;496.0;63.0;7.0;1123.0;424.0;96.0;55.0;46.0;735.0;426.0;245.0
3678c3aebb457cea6ae62e54f01be4ac;5153.0;7625.0;18181.0;4264.0;4049.0;7837.0;34.0;1976.0;1953.0;6053.0;714.0;521.0;163.0;2124.0;1554.0;1382.0;248.0;175.0;2042.0;838.0;230.0
2c46666294210e890b8a0bbeb0226c23;0.0;62.0;38.0;5.0;44.0;81.0;0.0;0.0;11.0;60.0;7.0;0.0;0.0;14.0;6.0;5.0;0.0;0.0;6.0;2.0;0.0
99edbe72dfada6b8fcde2dcb4652ffd3;102391.0;39773.0;177043.0;67759.0;60827.0;56508.0;938.0;13728.0;23200.0;28822.0;8916.0;4730.0;414.0;11219.0;7967.0;2420.0;1188.0;616.0;5046.0;1763.0;791.0
2d055c23684d3907ee0894fe2456eac5;378.0;4.0;227.0;395.0;118.0;32.0;2.0;8.0;61.0;42.0;16.0;4.0;0.0;139.0;27.0;2.0;0.0;0.0;12.0;5.0;463.0
94edecede0deb7ce62088abfdd9fe90c;8165.0;17156.0;30016.0;9253.0;5585.0;20459.0;51.0;1269.0;2618.0;5092.0;2100.0;278.0;71.0;2788.0;962.0;497.0;102.0;83.0;595.0;267.0;167.0
e2a53197f06d7c03462ed2cab10ab37e;2521.0;2907.0;10129.0;4184.0;2214.0;5720.0;21.0;578.0;2147.0;6694.0;983.0;270.0;91.0;5300.0;3373.0;3092.0;284.0;933.0;10524.0;12389.0;9834.0
f7595986c14781a54b2fe288f78bb445;457.0;40.0;646.0;1237.0;438.0;225.0;0.0;57.0;741.0;365.0;192.0;52.0;0.0;465.0;346.0;67.0;17.0;52.0;594.0;426.0;251.0
26cfa98474a80f3cbe5a7e28e80eba78;4991.0;164220.0;42431.0;4742.0;5570.0;72307.0;36.0;308.0;1349.0;7526.0;2382.0;78.0;13.0;4975.0;540.0;156.0;24.0;39.0;633.0;383.0;204.0
405019be99c13d2f272082d2fe183994;663.0;314.0;1678.0;917.0;592.0;508.0;1.0;67.0;446.0;306.0;127.0;22.0;0.0;240.0;121.0;32.0;5.0;8.0;128.0;25.0;23.0
f327667ad69aa8adf45a4922440937da;12068.0;16702.0;28271.0;11366.0;10655.0;23715.0;345.0;3347.0;5146.0;11329.0;3440.0;1502.0;109.0;4303.0;3060.0;1049.0;388.0;236.0;1852.0;593.0;220.0
817617cf7bfde3d5383613f8c0c01261;3723.0;6833.0;9388.0;2819.0;2124.0;6002.0;17.0;202.0;972.0;2501.0;361.0;80.0;2.0;1117.0;471.0;181.0;21.0;35.0;471.0;198.0;102.0
5f8d210bb5dda21f0c5e92465540d6be;1047.0;934.0;1991.0;2176.0;1231.0;2099.0;17.0;366.0;2061.0;1746.0;449.0;358.0;23.0;2779.0;1501.0;290.0;295.0;467.0;2779.0;2583.0;1818.0
c46dbfa49624fa9c48f2ddd41587f4ad;254913.0;73918.0;427777.0;210712.0;219161.0;185577.0;7204.0;80845.0;132387.0;182675.0;36598.0;43382.0;5416.0;69518.0;82887.0;23117.0;16858.0;12217.0;58341.0;21526.0;4473.0
93909d2738b68417999ba8c2e79f823d;3285.0;5141.0;11465.0;4358.0;3749.0;7409.0;60.0;735.0;1738.0;3559.0;839.0;341.0;18.0;1457.0;903.0;310.0;118.0;80.0;690.0;251.0;73.0
ca9abf49126bf151f087bde30a07887f;9993.0;6144.0;20938.0;7765.0;6332.0;8453.0;55.0;746.0;2094.0;3846.0;1083.0;239.0;2.0;1835.0;747.0;251.0;35.0;27.0;729.0;254.0;125.0
70b31a711c1668f5d387619704256420;330.0;15550.0;1512.0;380.0;282.0;11704.0;1.0;57.0;212.0;2818.0;637.0;16.0;2.0;713.0;373.0;252.0;3.0;14.0;220.0;56.0;7.0
9b61a6bf40ae81a4028cbd0a9873ede1;52976.0;66611.0;129901.0;75171.0;88813.0;141118.0;644.0;15228.0;56289.0;123162.0;21675.0;8572.0;846.0;75490.0;39409.0;15774.0;4316.0;5883.0;49793.0;25284.0;9855.0
94f08e02868562eca35d6ea73ba76700;430.0;324.0;1041.0;453.0;306.0;550.0;3.0;29.0;188.0;276.0;98.0;21.0;0.0;214.0;36.0;15.0;3.0;0.0;56.0;34.0;14.0
98882dac0b7ba8ae6221878c75d99fbf;2467890.0;456037.0;3278194.0;2866332.0;2955453.0;2023661.0;81186.0;761792.0;2370182.0;2988413.0;693361.0;584828.0;41500.0;2211107.0;1770088.0;455752.0;265652.0;281613.0;2075592.0;1114070.0;468561.0
9e52f060c6d5223dd3ca4d7d150a8eb6;75.0;7.0;55.0;82.0;88.0;42.0;4.0;44.0;92.0;92.0;19.0;48.0;2.0;32.0;84.0;8.0;28.0;31.0;53.0;14.0;1.0
7718f929ac7d0aa34f1fded107656142;636.0;42.0;478.0;374.0;262.0;170.0;4.0;44.0;135.0;138.0;57.0;19.0;0.0;96.0;76.0;15.0;3.0;9.0;66.0;27.0;5.0
c540116cbafea14e3043a248a551f790;52475.0;17376.0;91594.0;36734.0;45008.0;38271.0;1062.0;11003.0;21739.0;31620.0;6221.0;4752.0;376.0;13779.0;11374.0;3114.0;1551.0;1186.0;8639.0;3201.0;861.0
7751f594aabe8a57c21a8ce8cd32bdd1;909.0;2784.0;5089.0;1932.0;1513.0;4379.0;10.0;293.0;709.0;2288.0;691.0;64.0;10.0;733.0;454.0;304.0;25.0;31.0;417.0;97.0;19.0
ec27d95198d15a3eb7b9ea9bbff638fa;29007.0;5078.0;38401.0;8745.0;6320.0;4959.0;300.0;2774.0;1632.0;2222.0;410.0;461.0;69.0;884.0;391.0;145.0;100.0;40.0;371.0;110.0;44.0
5edbc64b5ca0f04def5dec4bcb3dc233;9706.0;29825.0;37411.0;15196.0;19413.0;46543.0;106.0;3649.0;13680.0;26097.0;5695.0;1873.0;106.0;16545.0;8531.0;3135.0;1003.0;1301.0;9846.0;5025.0;1891.0
a55c310b94617a4bb9d90948ebf34869;3516.0;23835.0;27076.0;6468.0;4759.0;19435.0;7.0;305.0;1491.0;4254.0;1501.0;44.0;1.0;1852.0;439.0;215.0;11.0;17.0;466.0;174.0;51.0
7a85e4c203546a85eb67e848cfd7c737;0.0;0.0;1.0;0.0;5.0;2.0;0.0;0.0;4.0;13.0;0.0;0.0;0.0;20.0;9.0;1.0;0.0;0.0;24.0;19.0;12.0
9bd9e132162f39da043484a7c281b006;13068.0;4166.0;19521.0;12677.0;11343.0;10394.0;371.0;2790.0;7337.0;8606.0;2384.0;1988.0;106.0;5331.0;4241.0;680.0;693.0;535.0;3438.0;1547.0;614.0
a8ae8e904352fedc3bdc41ddef0248a4;1655.0;7530.0;6949.0;1715.0;1733.0;5913.0;6.0;120.0;721.0;1445.0;398.0;30.0;1.0;463.0;234.0;59.0;18.0;22.0;150.0;60.0;8.0
2504653e296fa0f788d60ecef9a0b059;126547.0;350136.0;410890.0;138296.0;204899.0;415024.0;894.0;25272.0;98559.0;215822.0;43135.0;9932.0;737.0;91326.0;50081.0;31296.0;3415.0;3342.0;54457.0;16375.0;5342.0
44b047e14a062f9303112ae07d34a151;3680.0;24224.0;23514.0;5013.0;5452.0;18200.0;13.0;401.0;1261.0;5802.0;1064.0;103.0;12.0;2384.0;752.0;376.0;21.0;42.0;802.0;243.0;94.0
